SaveBlock2.playerName			200 187 190 195 200 191 255 | 255
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[4][1][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[4][1][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[5][0][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[5][0][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[5][0][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[5][1][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[5][1][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[5][1][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[6][0][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[6][0][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[6][0][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[6][1][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[6][1][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[6][1][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[7][0][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[7][0][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[7][0][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[7][1][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[7][1][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[7][1][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[8][0][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[8][0][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[8][0][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[8][1][0]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[8][1][1]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords1P[8][1][2]			...
SaveBlock2.hallRecords1P.id[0]			4
SaveBlock2.hallRecords1P.id[1]			32
SaveBlock2.hallRecords1P.id[2]			160
SaveBlock2.hallRecords1P.id[3]			227
SaveBlock2.hallRecords1P.winStreak			0
SaveBlock2.hallRecords1P.name			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords1P.language			0
SaveBlock2.hallRecords2P[0][0]			...
SaveBlock2.hallRecords2P.id1[0]			4
SaveBlock2.hallRecords2P.id1[1]			32
SaveBlock2.hallRecords2P.id1[2]			160
SaveBlock2.hallRecords2P.id1[3]			227
SaveBlock2.hallRecords2P.id2[0]			4
SaveBlock2.hallRecords2P.id2[1]			32
SaveBlock2.hallRecords2P.id2[2]			160
SaveBlock2.hallRecords2P.id2[3]			227
SaveBlock2.hallRecords2P.winStreak			0
SaveBlock2.hallRecords2P.name1			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.name2			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.language			0
SaveBlock2.hallRecords2P[0][1]			...
SaveBlock2.hallRecords2P.id1[0]			4
SaveBlock2.hallRecords2P.id1[1]			32
SaveBlock2.hallRecords2P.id1[2]			160
SaveBlock2.hallRecords2P.id1[3]			227
SaveBlock2.hallRecords2P.id2[0]			4
SaveBlock2.hallRecords2P.id2[1]			32
SaveBlock2.hallRecords2P.id2[2]			160
SaveBlock2.hallRecords2P.id2[3]			227
SaveBlock2.hallRecords2P.winStreak			0
SaveBlock2.hallRecords2P.name1			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.name2			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.language			0
SaveBlock2.hallRecords2P[0][2]			...
SaveBlock2.hallRecords2P.id1[0]			4
SaveBlock2.hallRecords2P.id1[1]			32
SaveBlock2.hallRecords2P.id1[2]			160
SaveBlock2.hallRecords2P.id1[3]			227
SaveBlock2.hallRecords2P.id2[0]			4
SaveBlock2.hallRecords2P.id2[1]			32
SaveBlock2.hallRecords2P.id2[2]			160
SaveBlock2.hallRecords2P.id2[3]			227
SaveBlock2.hallRecords2P.winStreak			0
SaveBlock2.hallRecords2P.name1			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.name2			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.language			0
SaveBlock2.hallRecords2P[1][0]			...
SaveBlock2.hallRecords2P.id1[0]			4
SaveBlock2.hallRecords2P.id1[1]			32
SaveBlock2.hallRecords2P.id1[2]			160
SaveBlock2.hallRecords2P.id1[3]			227
SaveBlock2.hallRecords2P.id2[0]			4
SaveBlock2.hallRecords2P.id2[1]			32
SaveBlock2.hallRecords2P.id2[2]			160
SaveBlock2.hallRecords2P.id2[3]			227
SaveBlock2.hallRecords2P.winStreak			0
SaveBlock2.hallRecords2P.name1			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.name2			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.language			0
SaveBlock2.hallRecords2P[1][1]			...
SaveBlock2.hallRecords2P.id1[0]			4
SaveBlock2.hallRecords2P.id1[1]			32
SaveBlock2.hallRecords2P.id1[2]			160
SaveBlock2.hallRecords2P.id1[3]			227
SaveBlock2.hallRecords2P.id2[0]			4
SaveBlock2.hallRecords2P.id2[1]			32
SaveBlock2.hallRecords2P.id2[2]			160
SaveBlock2.hallRecords2P.id2[3]			227
SaveBlock2.hallRecords2P.winStreak			0
SaveBlock2.hallRecords2P.name1			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.name2			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.language			0
SaveBlock2.hallRecords2P[1][2]			...
SaveBlock2.hallRecords2P.id1[0]			4
SaveBlock2.hallRecords2P.id1[1]			32
SaveBlock2.hallRecords2P.id1[2]			160
SaveBlock2.hallRecords2P.id1[3]			227
SaveBlock2.hallRecords2P.id2[0]			4
SaveBlock2.hallRecords2P.id2[1]			32
SaveBlock2.hallRecords2P.id2[2]			160
SaveBlock2.hallRecords2P.id2[3]			227
SaveBlock2.hallRecords2P.winStreak			0
SaveBlock2.hallRecords2P.name1			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.name2			255 0 0 0 0 0 0 | 0
SaveBlock2.hallRecords2P.language			0
SaveBlock2.contestLinkResults[0][0]			0
SaveBlock2.contestLinkResults[0][1]			0
SaveBlock2.contestLinkResults[0][2]			0
SaveBlock2.contestLinkResults[0][3]			0
SaveBlock2.contestLinkResults[1][0]			0
SaveBlock2.contestLinkResults[1][1]			0
SaveBlock2.contestLinkResults[1][2]			0
SaveBlock2.contestLinkResults[1][3]			0
SaveBlock2.contestLinkResults[2][0]			0
SaveBlock2.contestLinkResults[2][1]			0
SaveBlock2.contestLinkResults[2][2]			0
SaveBlock2.contestLinkResults[2][3]			0
SaveBlock2.contestLinkResults[3][0]			0
SaveBlock2.contestLinkResults[3][1]			0
SaveBlock2.contestLinkResults[3][2]			0
SaveBlock2.contestLinkResults[3][3]			0
SaveBlock2.contestLinkResults[4][0]			0
SaveBlock2.contestLinkResults[4][1]			0
SaveBlock2.contestLinkResults[4][2]			0
SaveBlock2.contestLinkResults[4][3]			0
SaveBlock2.frontier			...
SaveBlock2.frontier.towerPlayer			...
SaveBlock2.frontier.towerPlayer.lvlMode			0
SaveBlock2.frontier.towerPlayer.facilityClass			0
SaveBlock2.frontier.towerPlayer.winStreak			0
SaveBlock2.frontier.towerPlayer.name			0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerPlayer.trainerId[0]			0
SaveBlock2.frontier.towerPlayer.trainerId[1]			0
SaveBlock2.frontier.towerPlayer.trainerId[2]			0
SaveBlock2.frontier.towerPlayer.trainerId[3]			0
SaveBlock2.frontier.towerPlayer.greeting[0]			0
SaveBlock2.frontier.towerPlayer.greeting[1]			0
SaveBlock2.frontier.towerPlayer.greeting[2]			0
SaveBlock2.frontier.towerPlayer.greeting[3]			0
SaveBlock2.frontier.towerPlayer.greeting[4]			0
SaveBlock2.frontier.towerPlayer.greeting[5]			0
SaveBlock2.frontier.towerPlayer.speechWon[0]			0
SaveBlock2.frontier.towerPlayer.speechWon[1]			0
SaveBlock2.frontier.towerPlayer.speechWon[2]			0
SaveBlock2.frontier.towerPlayer.speechWon[3]			0
SaveBlock2.frontier.towerPlayer.speechWon[4]			0
SaveBlock2.frontier.towerPlayer.speechWon[5]			0
SaveBlock2.frontier.towerPlayer.speechLost[0]			0
SaveBlock2.frontier.towerPlayer.speechLost[1]			0
SaveBlock2.frontier.towerPlayer.speechLost[2]			0
SaveBlock2.frontier.towerPlayer.speechLost[3]			0
SaveBlock2.frontier.towerPlayer.speechLost[4]			0
SaveBlock2.frontier.towerPlayer.speechLost[5]			0
SaveBlock2.frontier.towerPlayer.party[0]			...
SaveBlock2.frontier.towerPlayer.party.species			0
SaveBlock2.frontier.towerPlayer.party.heldItem			0
SaveBlock2.frontier.towerPlayer.party.moves[0]			0
SaveBlock2.frontier.towerPlayer.party.moves[1]			0
SaveBlock2.frontier.towerPlayer.party.moves[2]			0
SaveBlock2.frontier.towerPlayer.party.moves[3]			0
SaveBlock2.frontier.towerPlayer.party.level			0
SaveBlock2.frontier.towerPlayer.party.ppBonuses			0
SaveBlock2.frontier.towerPlayer.party.hpEV			0
SaveBlock2.frontier.towerPlayer.party.attackEV			0
SaveBlock2.frontier.towerPlayer.party.defenseEV			0
SaveBlock2.frontier.towerPlayer.party.speedEV			0
SaveBlock2.frontier.towerPlayer.party.spAttackEV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseEV			0
SaveBlock2.frontier.towerPlayer.party.otId			0
SaveBlock2.frontier.towerPlayer.party.hpIV			0
SaveBlock2.frontier.towerPlayer.party.attackIV			0
SaveBlock2.frontier.towerPlayer.party.defenseIV			0
SaveBlock2.frontier.towerPlayer.party.speedIV			0
SaveBlock2.frontier.towerPlayer.party.spAttackIV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseIV			0
SaveBlock2.frontier.towerPlayer.party.gap			0
SaveBlock2.frontier.towerPlayer.party.abilityNum			0
SaveBlock2.frontier.towerPlayer.party.personality			0
SaveBlock2.frontier.towerPlayer.party.nickname			0 0 0 0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerPlayer.party.friendship			0
SaveBlock2.frontier.towerPlayer.party[1]			...
SaveBlock2.frontier.towerPlayer.party.species			0
SaveBlock2.frontier.towerPlayer.party.heldItem			0
SaveBlock2.frontier.towerPlayer.party.moves[0]			0
SaveBlock2.frontier.towerPlayer.party.moves[1]			0
SaveBlock2.frontier.towerPlayer.party.moves[2]			0
SaveBlock2.frontier.towerPlayer.party.moves[3]			0
SaveBlock2.frontier.towerPlayer.party.level			0
SaveBlock2.frontier.towerPlayer.party.ppBonuses			0
SaveBlock2.frontier.towerPlayer.party.hpEV			0
SaveBlock2.frontier.towerPlayer.party.attackEV			0
SaveBlock2.frontier.towerPlayer.party.defenseEV			0
SaveBlock2.frontier.towerPlayer.party.speedEV			0
SaveBlock2.frontier.towerPlayer.party.spAttackEV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseEV			0
SaveBlock2.frontier.towerPlayer.party.otId			0
SaveBlock2.frontier.towerPlayer.party.hpIV			0
SaveBlock2.frontier.towerPlayer.party.attackIV			0
SaveBlock2.frontier.towerPlayer.party.defenseIV			0
SaveBlock2.frontier.towerPlayer.party.speedIV			0
SaveBlock2.frontier.towerPlayer.party.spAttackIV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseIV			0
SaveBlock2.frontier.towerPlayer.party.gap			0
SaveBlock2.frontier.towerPlayer.party.abilityNum			0
SaveBlock2.frontier.towerPlayer.party.personality			0
SaveBlock2.frontier.towerPlayer.party.nickname			0 0 0 0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerPlayer.party.friendship			0
SaveBlock2.frontier.towerPlayer.party[2]			...
SaveBlock2.frontier.towerPlayer.party.species			0
SaveBlock2.frontier.towerPlayer.party.heldItem			0
SaveBlock2.frontier.towerPlayer.party.moves[0]			0
SaveBlock2.frontier.towerPlayer.party.moves[1]			0
SaveBlock2.frontier.towerPlayer.party.moves[2]			0
SaveBlock2.frontier.towerPlayer.party.moves[3]			0
SaveBlock2.frontier.towerPlayer.party.level			0
SaveBlock2.frontier.towerPlayer.party.ppBonuses			0
SaveBlock2.frontier.towerPlayer.party.hpEV			0
SaveBlock2.frontier.towerPlayer.party.attackEV			0
SaveBlock2.frontier.towerPlayer.party.defenseEV			0
SaveBlock2.frontier.towerPlayer.party.speedEV			0
SaveBlock2.frontier.towerPlayer.party.spAttackEV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseEV			0
SaveBlock2.frontier.towerPlayer.party.otId			0
SaveBlock2.frontier.towerPlayer.party.hpIV			0
SaveBlock2.frontier.towerPlayer.party.attackIV			0
SaveBlock2.frontier.towerPlayer.party.defenseIV			0
SaveBlock2.frontier.towerPlayer.party.speedIV			0
SaveBlock2.frontier.towerPlayer.party.spAttackIV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseIV			0
SaveBlock2.frontier.towerPlayer.party.gap			0
SaveBlock2.frontier.towerPlayer.party.abilityNum			0
SaveBlock2.frontier.towerPlayer.party.personality			0
SaveBlock2.frontier.towerPlayer.party.nickname			0 0 0 0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerPlayer.party.friendship			0
SaveBlock2.frontier.towerPlayer.party[3]			...
SaveBlock2.frontier.towerPlayer.party.species			0
SaveBlock2.frontier.towerPlayer.party.heldItem			0
SaveBlock2.frontier.towerPlayer.party.moves[0]			0
SaveBlock2.frontier.towerPlayer.party.moves[1]			0
SaveBlock2.frontier.towerPlayer.party.moves[2]			0
SaveBlock2.frontier.towerPlayer.party.moves[3]			0
SaveBlock2.frontier.towerPlayer.party.level			0
SaveBlock2.frontier.towerPlayer.party.ppBonuses			0
SaveBlock2.frontier.towerPlayer.party.hpEV			0
SaveBlock2.frontier.towerPlayer.party.attackEV			0
SaveBlock2.frontier.towerPlayer.party.defenseEV			0
SaveBlock2.frontier.towerPlayer.party.speedEV			0
SaveBlock2.frontier.towerPlayer.party.spAttackEV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseEV			0
SaveBlock2.frontier.towerPlayer.party.otId			0
SaveBlock2.frontier.towerPlayer.party.hpIV			0
SaveBlock2.frontier.towerPlayer.party.attackIV			0
SaveBlock2.frontier.towerPlayer.party.defenseIV			0
SaveBlock2.frontier.towerPlayer.party.speedIV			0
SaveBlock2.frontier.towerPlayer.party.spAttackIV			0
SaveBlock2.frontier.towerPlayer.party.spDefenseIV			0
SaveBlock2.frontier.towerPlayer.party.gap			0
SaveBlock2.frontier.towerPlayer.party.abilityNum			0
SaveBlock2.frontier.towerPlayer.party.personality			0
SaveBlock2.frontier.towerPlayer.party.nickname			0 0 0 0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerPlayer.party.friendship			0
SaveBlock2.frontier.towerPlayer.language			0
SaveBlock2.frontier.towerPlayer.checksum			0
SaveBlock2.frontier.towerRecords[0]			...
SaveBlock2.frontier.towerRecords.lvlMode			0
SaveBlock2.frontier.towerRecords.facilityClass			0
SaveBlock2.frontier.towerRecords.winStreak			0
SaveBlock2.frontier.towerRecords.name			0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerRecords.trainerId[0]			0
SaveBlock2.frontier.towerRecords.trainerId[1]			0
SaveBlock2.frontier.towerRecords.trainerId[2]			0
SaveBlock2.frontier.towerRecords.trainerId[3]			0
SaveBlock2.frontier.towerRecords.greeting[0]			0
SaveBlock2.frontier.towerRecords.greeting[1]			0
SaveBlock2.frontier.towerRecords.greeting[2]			0
SaveBlock2.frontier.towerRecords.greeting[3]			0
SaveBlock2.frontier.towerRecords.greeting[4]			0
SaveBlock2.frontier.towerRecords.greeting[5]			0
SaveBlock2.frontier.towerRecords.speechWon[0]			0
SaveBlock2.frontier.towerRecords.speechWon[1]			0
SaveBlock2.frontier.towerRecords.speechWon[2]			0
SaveBlock2.frontier.towerRecords.speechWon[3]			0
SaveBlock2.frontier.towerRecords.speechWon[4]			0
SaveBlock2.frontier.towerRecords.speechWon[5]			0
SaveBlock2.frontier.towerRecords.speechLost[0]			0
SaveBlock2.frontier.towerRecords.speechLost[1]			0
SaveBlock2.frontier.towerRecords.speechLost[2]			0
SaveBlock2.frontier.towerRecords.speechLost[3]			0
SaveBlock2.frontier.towerRecords.speechLost[4]			0
SaveBlock2.frontier.towerRecords.speechLost[5]			0
SaveBlock2.frontier.towerRecords.party[0]			...
SaveBlock2.frontier.towerRecords.party.species			0
SaveBlock2.frontier.towerRecords.party.heldItem			0
SaveBlock2.frontier.towerRecords.party.moves[0]			0
SaveBlock2.frontier.towerRecords.party.moves[1]			0
SaveBlock2.frontier.towerRecords.party.moves[2]			0
SaveBlock2.frontier.towerRecords.party.moves[3]			0
SaveBlock2.frontier.towerRecords.party.level			0
SaveBlock2.frontier.towerRecords.party.ppBonuses			0
SaveBlock2.frontier.towerRecords.party.hpEV			0
SaveBlock2.frontier.towerRecords.party.attackEV			0
SaveBlock2.frontier.towerRecords.party.defenseEV			0
SaveBlock2.frontier.towerRecords.party.speedEV			0
SaveBlock2.frontier.towerRecords.party.spAttackEV			0
SaveBlock2.frontier.towerRecords.party.spDefenseEV			0
SaveBlock2.frontier.towerRecords.party.otId			0
SaveBlock2.frontier.towerRecords.party.hpIV			0
SaveBlock2.frontier.towerRecords.party.attackIV			0
SaveBlock2.frontier.towerRecords.party.defenseIV			0
SaveBlock2.frontier.towerRecords.party.speedIV			0
SaveBlock2.frontier.towerRecords.party.spAttackIV			0
SaveBlock2.frontier.towerRecords.party.spDefenseIV			0
SaveBlock2.frontier.towerRecords.party.gap			0
SaveBlock2.frontier.towerRecords.party.abilityNum			0
SaveBlock2.frontier.towerRecords.party.personality			0
SaveBlock2.frontier.towerRecords.party.nickname			0 0 0 0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerRecords.party.friendship			0
SaveBlock2.frontier.towerRecords.party[1]			...
SaveBlock2.frontier.towerRecords.party.species			0
SaveBlock2.frontier.towerRecords.party.heldItem			0
SaveBlock2.frontier.towerRecords.party.moves[0]			0
SaveBlock2.frontier.towerRecords.party.moves[1]			0
SaveBlock2.frontier.towerRecords.party.moves[2]			0
SaveBlock2.frontier.towerRecords.party.moves[3]			0
SaveBlock2.frontier.towerRecords.party.level			0
SaveBlock2.frontier.towerRecords.party.ppBonuses			0
SaveBlock2.frontier.towerRecords.party.hpEV			0
SaveBlock2.frontier.towerRecords.party.attackEV			0
SaveBlock2.frontier.towerRecords.party.defenseEV			0
SaveBlock2.frontier.towerRecords.party.speedEV			0
SaveBlock2.frontier.towerRecords.party.spAttackEV			0
SaveBlock2.frontier.towerRecords.party.spDefenseEV			0
SaveBlock2.frontier.towerRecords.party.otId			0
SaveBlock2.frontier.towerRecords.party.hpIV			0
SaveBlock2.frontier.towerRecords.party.attackIV			0
SaveBlock2.frontier.towerRecords.party.defenseIV			0
SaveBlock2.frontier.towerRecords.party.speedIV			0
SaveBlock2.frontier.towerRecords.party.spAttackIV			0
SaveBlock2.frontier.towerRecords.party.spDefenseIV			0
SaveBlock2.frontier.towerRecords.party.gap			0
SaveBlock2.frontier.towerRecords.party.abilityNum			0
SaveBlock2.frontier.towerRecords.party.personality			0
SaveBlock2.frontier.towerRecords.party.nickname			0 0 0 0 0 0 0 0 0 0 | 0
SaveBlock2.frontier.towerRecords.party.friendship			0
SaveBlock2.frontier.towerRecords.party[2]			...
